407,30.1528
408,30.1182
409,30.1779
410,30.1063
411,30.1442
412,30.1978
413,30.25
414,30.2093
415,30.2446
416,30.2861
417,30.3425
418,30.311
419,30.2682
420,30.3265
421,30.2994
422,30.338
423,30.3916
424,30.3419
425,30.3694
426,30.4287
427,30.4497
428,30.4206
429,30.3539
430,30.3959
431,30.4286
432,30.4085
433,30.3807
434,30.3406
435,30.4518
436,30.3998
437,30.341
438,30.3851
439,30.4297
440,30.4883
441,30.5178
442,31.1848
443,31.1566
444,31.1104
445,31.0814
446,31.041
447,31.0175
448,31.0727
449,31.1334
450,31.0912
451,31.2213
452,31.1652
453,32.0394
454,31.9696
455,31.931
456,31.9551
457,31.9511
460,32.0465
461,32.0519
462,32.0186
463,32.0477
464,32.014
465,31.9757
466,32.0245
467,32.0752
468,32.9542
469,33.0051
470,32.977
471,32.9511
472,32.8874
473,32.8551
474,32.9078
475,33.1653
476,33.2149
477,33.2012
478,33.1896
479,33.18
480,33.1374
481,33.1663
482,33.1926
483,33.1425
484,33.1692
485,33.1154
486,33.1502
487,33.1505
488,33.121
489,33.0878
490,33.369
491,33.3306
492,33.3002
493,33.2727
494,33.2449
495,33.2019
496,33.2517
497,33.1897
498,33.2227
499,33.2086
500,33.1879
501,34.0536
502,34.031
503,34.3269
504,35.1852
505,35.1355
506,35.9964
507,36.0476
508,36.1004
509,36.1079
510,36.151
511,36.1714
512,36.1115
513,36.0501
514,35.9996
515,35.9368
516,35.9019
517,35.8651
518,35.8147
519,35.8601
520,35.8238
521,35.8546
522,35.9077
523,35.96
524,35.939
525,35.88
526,35.826
527,35.8561
528,35.806
529,35.7862
530,35.7575
531,35.81
532,35.8627
533,35.8711
534,35.8426
535,35.8262
536,35.8525
537,35.8291
538,35.8065
539,35.8066
540,35.8599
541,35.8908
542,36.7574
543,36.7757
544,36.7206
545,37.5897
546,37.6082
547,37.5867
548,37.626
549,37.6591
550,38.5305
551,38.556
552,38.5258
553,38.5496
554,38.595
555,38.8728
556,38.8714
557,38.8897
558,38.8351
559,38.8621
560,38.893
561,38.8683
562,38.8693
563,38.8447
564,39.1474
565,39.1797
566,39.2135
567,39.1867
568,39.1324
569,39.1262
570,39.1302
571,39.1594
572,39.1909
573,39.2373
574,39.2044
575,40.06
576,40.0906
577,40.1204
578,40.0925
579,40.0463
580,40.0777
581,40.0494
582,39.9956
583,39.9622
584,39.9783
585,39.9223
586,39.8786
587,39.915
588,39.873
589,39.9236
590,39.8963
591,39.9191
592,39.9425
593,39.9859
594,39.9292
595,39.9593
596,39.9915
597,39.9775
598,39.9558
599,39.9061
600,39.8544
601,39.8432
